reading data...
done.
creating training artifacts...
Using cached encoded data file: train_1_error.pkl
Using cached encoded data file: test_1_error.pkl
done.
training bert model...
run 1 start -- seed=0
initialized continuityBERT with 527361 parameters.
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 1 time: 1.27e+02s, train loss: 4.944, metrics: {'f1': 0.0, 'f1_macro': 0.4978448275862069, 'prec_macro': 0.5, 'rec_macro': 0.4989200863930886, 'f1_micro': 0.9956896551724138, 'prec_micro': 0.9956896551724138, 'rec_micro': 0.9956896551724138}
epoch 24 time: 1.25e+02s, train loss: 4.658, metrics: {'f1': 0.21599420149794635, 'f1_macro': 0.6028068367824903, 'prec_macro': 0.6099188311688312, 'rec_macro': 0.6062408841752678, 'f1_micro': 0.9930064655172414, 'prec_micro': 0.9930064655172414, 'rec_micro': 0.9930064655172414}
epoch 25 time: 1.23e+02s, train loss: 4.657, metrics: {'f1': 0.22180004749465687, 'f1_macro': 0.6039484730475864, 'prec_macro': 0.6148625541125541, 'rec_macro': 0.6091263503219033, 'f1_micro': 0.9929375, 'prec_micro': 0.9929375, 'rec_micro': 0.9929375}
epoch 26 time: 1.21e+02s, train loss: 4.659, metrics: {'f1': 0.22276621787025705, 'f1_macro': 0.6074403242200628, 'prec_macro': 0.6119859307359308, 'rec_macro': 0.6096648772796192, 'f1_micro': 0.9931573275862069, 'prec_micro': 0.9931573275862069, 'rec_micro': 0.9931573275862069}
epoch 27 time: 1.21e+02s, train loss: 4.652, metrics: {'f1': 0.22606191504679626, 'f1_macro': 0.6070202281000994, 'prec_macro': 0.6159145021645022, 'rec_macro': 0.6112855121885812, 'f1_micro': 0.9930495689655172, 'prec_micro': 0.9930495689655172, 'rec_micro': 0.9930495689655172}
epoch 28 time: 1.21e+02s, train loss: 4.651, metrics: {'f1': 0.2246041412911084, 'f1_macro': 0.6078352246049071, 'prec_macro': 0.6134707792207792, 'rec_macro': 0.6105794722983393, 'f1_micro': 0.9931400862068965, 'prec_micro': 0.9931400862068965, 'rec_micro': 0.9931400862068965}
epoch 29 time: 1.21e+02s, train loss: 4.652, metrics: {'f1': 0.2209082308420057, 'f1_macro': 0.6031426033794942, 'prec_macro': 0.6148441558441559, 'rec_macro': 0.6086712079503283, 'f1_micro': 0.9929008620689656, 'prec_micro': 0.9929008620689656, 'rec_micro': 0.9929008620689656}
epoch 30 time: 1.21e+02s, train loss: 4.652, metrics: {'f1': 0.22491517207949588, 'f1_macro': 0.6074623264408882, 'prec_macro': 0.6142012987012987, 'rec_macro': 0.6107268305471159, 'f1_micro': 0.9931077586206897, 'prec_micro': 0.9931077586206897, 'rec_micro': 0.9931077586206897}
epoch 31 time: 1.21e+02s, train loss: 4.653, metrics: {'f1': 0.22043404047793222, 'f1_macro': 0.6058921338392693, 'prec_macro': 0.611215367965368, 'rec_macro': 0.60848685276395, 'f1_micro': 0.9931099137931034, 'prec_micro': 0.9931099137931034, 'rec_micro': 0.9931099137931034}
epoch 32 time: 1.21e+02s, train loss: 4.651, metrics: {'f1': 0.22268422268422267, 'f1_macro': 0.6018338596153762, 'prec_macro': 0.6185010822510822, 'rec_macro': 0.6095205753190035, 'f1_micro': 0.9927478448275862, 'prec_micro': 0.9927478448275862, 'rec_micro': 0.9927478448275862}
epoch 33 time: 1.21e+02s, train loss: 4.647, metrics: {'f1': 0.2276615969581749, 'f1_macro': 0.6068223575655869, 'prec_macro': 0.6178787878787879, 'rec_macro': 0.6120717444929087, 'f1_micro': 0.9929956896551724, 'prec_micro': 0.9929956896551724, 'rec_micro': 0.9929956896551724}
epoch 34 time: 1.22e+02s, train loss: 4.647, metrics: {'f1': 0.21908471275559885, 'f1_macro': 0.6050583614747435, 'prec_macro': 0.6107056277056278, 'rec_macro': 0.6078062227171551, 'f1_micro': 0.9930862068965517, 'prec_micro': 0.9930862068965517, 'rec_micro': 0.9930862068965517}
epoch 35 time: 1.22e+02s, train loss: 4.65, metrics: {'f1': 0.22243760600920764, 'f1_macro': 0.6062302410247731, 'prec_macro': 0.6129448051948052, 'rec_macro': 0.6094820924394071, 'f1_micro': 0.9930840517241379, 'prec_micro': 0.9930840517241379, 'rec_micro': 0.9930840517241379}
epoch 36 time: 1.21e+02s, train loss: 4.644, metrics: {'f1': 0.22735001214476563, 'f1_macro': 0.6088753455591063, 'prec_macro': 0.615215367965368, 'rec_macro': 0.6119534677390657, 'f1_micro': 0.9931443965517242, 'prec_micro': 0.9931443965517242, 'rec_micro': 0.9931443965517242}
epoch 37 time: 1.21e+02s, train loss: 4.641, metrics: {'f1': 0.22786022020105312, 'f1_macro': 0.6076245774616379, 'prec_macro': 0.6171580086580086, 'rec_macro': 0.6121841027527908, 'f1_micro': 0.9930474137931035, 'prec_micro': 0.9930474137931035, 'rec_micro': 0.9930474137931035}
epoch 38 time: 1.22e+02s, train loss: 4.638, metrics: {'f1': 0.2248780487804878, 'f1_macro': 0.6080959597521624, 'prec_macro': 0.6134761904761905, 'rec_macro': 0.6107191412860118, 'f1_micro': 0.9931508620689655, 'prec_micro': 0.9931508620689655, 'rec_micro': 0.9931508620689655}
epoch 39 time: 1.22e+02s, train loss: 4.633, metrics: {'f1': 0.2148599269183922, 'f1_macro': 0.6030629808385928, 'prec_macro': 0.6084491341991342, 'rec_macro': 0.6056857176303952, 'f1_micro': 0.9930538793103448, 'prec_micro': 0.9930538793103448, 'rec_micro': 0.9930538793103448}
epoch 40 time: 1.24e+02s, train loss: 4.678, metrics: {'f1': 0.19172113289760348, 'f1_macro': 0.5911777017257018, 'prec_macro': 0.5971222943722944, 'rec_macro': 0.594053492069209, 'f1_micro': 0.9928038793103449, 'prec_micro': 0.9928038793103449, 'rec_micro': 0.9928038793103449}
epoch 41 time: 1.2e+02s, train loss: 4.668, metrics: {'f1': 0.21864951768488744, 'f1_macro': 0.6064879494121707, 'prec_macro': 0.608767316017316, 'rec_macro': 0.6076152637036006, 'f1_micro': 0.9931918103448276, 'prec_micro': 0.9931918103448276, 'rec_micro': 0.9931918103448276}
epoch 42 time: 1.22e+02s, train loss: 4.659, metrics: {'f1': 0.21880259677807165, 'f1_macro': 0.6037002042289579, 'prec_macro': 0.6119058441558441, 'rec_macro': 0.6076428789207506, 'f1_micro': 0.9929978448275862, 'prec_micro': 0.9929978448275862, 'rec_micro': 0.9929978448275862}
epoch 43 time: 1.22e+02s, train loss: 4.681, metrics: {'f1': 0.21512296023902552, 'f1_macro': 0.597872844722369, 'prec_macro': 0.6149621212121212, 'rec_macro': 0.6057128341511849, 'f1_micro': 0.9926400862068966, 'prec_micro': 0.9926400862068966, 'rec_micro': 0.9926400862068966}
epoch 44 time: 1.22e+02s, train loss: 4.683, metrics: {'f1': 0.21483491632745363, 'f1_macro': 0.5964075131788869, 'prec_macro': 0.6166428571428572, 'rec_macro': 0.605537811831744, 'f1_micro': 0.9925172413793103, 'prec_micro': 0.9925172413793103, 'rec_micro': 0.9925172413793103}
epoch 45 time: 1.22e+02s, train loss: 4.663, metrics: {'f1': 0.22629969418960244, 'f1_macro': 0.6051965708051847, 'prec_macro': 0.6183344155844156, 'rec_macro': 0.611369601595212, 'f1_micro': 0.9929116379310344, 'prec_micro': 0.9929116379310344, 'rec_micro': 0.9929116379310344}
epoch 46 time: 1.23e+02s, train loss: 4.649, metrics: {'f1': 0.21504339440694312, 'f1_macro': 0.6021351475367628, 'prec_macro': 0.6096580086580087, 'rec_macro': 0.6057595101865034, 'f1_micro': 0.9929827586206896, 'prec_micro': 0.9929827586206896, 'rec_micro': 0.9929827586206896}
epoch 47 time: 1.21e+02s, train loss: 4.657, metrics: {'f1': 0.21790620558976787, 'f1_macro': 0.6018428831176194, 'prec_macro': 0.6130930735930736, 'rec_macro': 0.6071658768596484, 'f1_micro': 0.9928836206896552, 'prec_micro': 0.9928836206896552, 'rec_micro': 0.9928836206896552}
epoch 48 time: 1.22e+02s, train loss: 4.657, metrics: {'f1': 0.2251655629139073, 'f1_macro': 0.6019826728454851, 'prec_macro': 0.6212088744588744, 'rec_macro': 0.6107459890929862, 'f1_micro': 0.9926875, 'prec_micro': 0.9926875, 'rec_micro': 0.9926875}
epoch 49 time: 1.2e+02s, train loss: 4.648, metrics: {'f1': 0.2278968923151048, 'f1_macro': 0.6082957232810446, 'prec_macro': 0.6164339826839826, 'rec_macro': 0.6122138553315625, 'f1_micro': 0.9930926724137931, 'prec_micro': 0.9930926724137931, 'rec_micro': 0.9930926724137931}
epoch 50 time: 1.2e+02s, train loss: 4.645, metrics: {'f1': 0.22466014786549007, 'f1_macro': 0.605731687434216, 'prec_macro': 0.6158863636363636, 'rec_macro': 0.6105705072700114, 'f1_micro': 0.9929935344827586, 'prec_micro': 0.9929935344827586, 'rec_micro': 0.9929935344827586}
epoch 51 time: 1.19e+02s, train loss: 4.654, metrics: {'f1': 0.23172479694218825, 'f1_macro': 0.609292940586565, 'prec_macro': 0.6194090909090909, 'rec_macro': 0.6141217883482772, 'f1_micro': 0.9930689655172413, 'prec_micro': 0.9930689655172413, 'rec_micro': 0.9930689655172413}
epoch 52 time: 1.2e+02s, train loss: 4.661, metrics: {'f1': 0.2237595419847328, 'f1_macro': 0.6053223117212929, 'prec_macro': 0.6153852813852814, 'rec_macro': 0.6101185825203029, 'f1_micro': 0.9929870689655172, 'prec_micro': 0.9929870689655172, 'rec_micro': 0.9929870689655172}
epoch 53 time: 1.2e+02s, train loss: 4.647, metrics: {'f1': 0.22513343037360506, 'f1_macro': 0.6076680432305794, 'prec_macro': 0.6142056277056277, 'rec_macro': 0.6108381319755993, 'f1_micro': 0.9931163793103448, 'prec_micro': 0.9931163793103448, 'rec_micro': 0.9931163793103448}
epoch 54 time: 1.2e+02s, train loss: 4.648, metrics: {'f1': 0.226242161119151, 'f1_macro': 0.607615615979731, 'prec_macro': 0.615435064935065, 'rec_macro': 0.6113848754882115, 'f1_micro': 0.9930862068965517, 'prec_micro': 0.9930862068965517, 'rec_micro': 0.9930862068965517}
epoch 55 time: 1.2e+02s, train loss: 4.642, metrics: {'f1': 0.21160092807424594, 'f1_macro': 0.5970291810465953, 'prec_macro': 0.6119935064935065, 'rec_macro': 0.6039611023465125, 'f1_micro': 0.9926767241379311, 'prec_micro': 0.9926767241379311, 'rec_micro': 0.9926767241379311}
epoch 56 time: 1.2e+02s, train loss: 4.669, metrics: {'f1': 0.19581428915082993, 'f1_macro': 0.5926193842476585, 'prec_macro': 0.5998560606060606, 'rec_macro': 0.5960978544687627, 'f1_micro': 0.9927952586206896, 'prec_micro': 0.9927952586206896, 'rec_micro': 0.9927952586206896}
epoch 57 time: 1.2e+02s, train loss: 4.677, metrics: {'f1': 0.2083138720224194, 'f1_macro': 0.5960384517346503, 'prec_macro': 0.6095129870129871, 'rec_macro': 0.6023219604017706, 'f1_micro': 0.9926939655172414, 'prec_micro': 0.9926939655172414, 'rec_micro': 0.9926939655172414}
epoch 58 time: 1.2e+02s, train loss: 4.667, metrics: {'f1': 0.21109543958627175, 'f1_macro': 0.5979212150619797, 'prec_macro': 0.6102965367965368, 'rec_macro': 0.6037312031316293, 'f1_micro': 0.9927672413793104, 'prec_micro': 0.9927672413793104, 'rec_micro': 0.9927672413793104}
epoch 59 time: 1.2e+02s, train loss: 4.662, metrics: {'f1': 0.21246120792551923, 'f1_macro': 0.5999609973952835, 'prec_macro': 0.6093625541125541, 'rec_macro': 0.604445065578826, 'f1_micro': 0.9928900862068966, 'prec_micro': 0.9928900862068966, 'rec_micro': 0.9928900862068966}
epoch 60 time: 1.22e+02s, train loss: 4.662, metrics: {'f1': 0.22184300341296928, 'f1_macro': 0.6065578097345327, 'prec_macro': 0.6119675324675324, 'rec_macro': 0.6091940382851979, 'f1_micro': 0.9931206896551724, 'prec_micro': 0.9931206896551724, 'rec_micro': 0.9931206896551724}
epoch 61 time: 1.24e+02s, train loss: 4.659, metrics: {'f1': 0.21430339024993814, 'f1_macro': 0.6043794152491324, 'prec_macro': 0.6065097402597402, 'rec_macro': 0.6054335452936453, 'f1_micro': 0.9931573275862069, 'prec_micro': 0.9931573275862069, 'rec_micro': 0.9931573275862069}
epoch 62 time: 1.24e+02s, train loss: 4.665, metrics: {'f1': 0.21117705242334325, 'f1_macro': 0.6027495116951778, 'prec_macro': 0.605, 'rec_macro': 0.6038622535320203, 'f1_micro': 0.993125, 'prec_micro': 0.993125, 'rec_micro': 0.993125}
epoch 63 time: 1.24e+02s, train loss: 4.668, metrics: {'f1': 0.21798365122615806, 'f1_macro': 0.6063135167618163, 'prec_macro': 0.608271645021645, 'rec_macro': 0.6072834238697191, 'f1_micro': 0.9931961206896551, 'prec_micro': 0.9931961206896551, 'rec_micro': 0.9931961206896551}
epoch 64 time: 1.24e+02s, train loss: 4.671, metrics: {'f1': 0.21651284609628338, 'f1_macro': 0.606319099071096, 'prec_macro': 0.6067954545454546, 'rec_macro': 0.606556731168026, 'f1_micro': 0.9932306034482759, 'prec_micro': 0.9932306034482759, 'rec_micro': 0.9932306034482759}
epoch 65 time: 1.24e+02s, train loss: 4.675, metrics: {'f1': 0.20328031809145125, 'f1_macro': 0.5993155984832571, 'prec_macro': 0.6005021645021645, 'rec_macro': 0.5999052654987072, 'f1_micro': 0.9930905172413793, 'prec_micro': 0.9930905172413793, 'rec_micro': 0.9930905172413793}
epoch 66 time: 1.23e+02s, train loss: 4.663, metrics: {'f1': 0.21773399014778325, 'f1_macro': 0.6055951872033144, 'prec_macro': 0.6087489177489178, 'rec_macro': 0.6071482687496714, 'f1_micro': 0.9931551724137931, 'prec_micro': 0.9931551724137931, 'rec_micro': 0.9931551724137931}
epoch 67 time: 1.23e+02s, train loss: 4.656, metrics: {'f1': 0.2074506939371804, 'f1_macro': 0.5993877416105852, 'prec_macro': 0.6046807359307359, 'rec_macro': 0.6019637793411701, 'f1_micro': 0.9929849137931035, 'prec_micro': 0.9929849137931035, 'rec_micro': 0.9929849137931035}
epoch 68 time: 1.23e+02s, train loss: 4.659, metrics: {'f1': 0.21459227467811157, 'f1_macro': 0.600874221805507, 'prec_macro': 0.6106125541125541, 'rec_macro': 0.6055132954869786, 'f1_micro': 0.9929008620689656, 'prec_micro': 0.9929008620689656, 'rec_micro': 0.9929008620689656}
epoch 69 time: 1.24e+02s, train loss: 4.665, metrics: {'f1': 0.20963447107237956, 'f1_macro': 0.5998991266219413, 'prec_macro': 0.6064123376623376, 'rec_macro': 0.6030502101245784, 'f1_micro': 0.9929633620689655, 'prec_micro': 0.9929633620689655, 'rec_micro': 0.9929633620689655}
epoch 70 time: 1.26e+02s, train loss: 4.672, metrics: {'f1': 0.21382716049382716, 'f1_macro': 0.6039136850942056, 'prec_macro': 0.6065, 'rec_macro': 0.605190543286039, 'f1_micro': 0.9931379310344828, 'prec_micro': 0.9931379310344828, 'rec_micro': 0.9931379310344828}
epoch 71 time: 1.27e+02s, train loss: 4.681, metrics: {'f1': 0.21339950372208435, 'f1_macro': 0.6042120855095724, 'prec_macro': 0.6057683982683982, 'rec_macro': 0.6049843282001007, 'f1_micro': 0.9931681034482759, 'prec_micro': 0.9931681034482759, 'rec_micro': 0.9931681034482759}
epoch 72 time: 1.27e+02s, train loss: 4.684, metrics: {'f1': 0.20776031434184677, 'f1_macro': 0.6003683135963491, 'prec_macro': 0.6039653679653679, 'rec_macro': 0.6021343501383408, 'f1_micro': 0.9930474137931035, 'prec_micro': 0.9930474137931035, 'rec_micro': 0.9930474137931035}
epoch 73 time: 1.27e+02s, train loss: 4.674, metrics: {'f1': 0.2106289614822038, 'f1_macro': 0.6010619324438111, 'prec_macro': 0.6061926406926407, 'rec_macro': 0.6035621227968266, 'f1_micro': 0.993021551724138, 'prec_micro': 0.993021551724138, 'rec_micro': 0.993021551724138}
epoch 74 time: 1.28e+02s, train loss: 4.663, metrics: {'f1': 0.20405244338498213, 'f1_macro': 0.5957922881540466, 'prec_macro': 0.6050876623376623, 'rec_macro': 0.600219022121153, 'f1_micro': 0.9928038793103449, 'prec_micro': 0.9928038793103449, 'rec_micro': 0.9928038793103449}
epoch 75 time: 1.28e+02s, train loss: 4.659, metrics: {'f1': 0.18273645546372821, 'f1_macro': 0.5827300920064541, 'prec_macro': 0.5973809523809523, 'rec_macro': 0.5894410783106585, 'f1_micro': 0.9923275862068965, 'prec_micro': 0.9923275862068965, 'rec_micro': 0.9923275862068965}
epoch 76 time: 1.29e+02s, train loss: 4.684, metrics: {'f1': 0.17249205628688152, 'f1_macro': 0.5772144547173628, 'prec_macro': 0.5928073593073593, 'rec_macro': 0.5842722171399045, 'f1_micro': 0.9921422413793104, 'prec_micro': 0.9921422413793104, 'rec_micro': 0.9921422413793104}
epoch 77 time: 1.26e+02s, train loss: 4.7, metrics: {'f1': 0.17079379773200645, 'f1_macro': 0.5777252196446236, 'prec_macro': 0.5901374458874459, 'rec_macro': 0.5834573722555683, 'f1_micro': 0.9922780172413793, 'prec_micro': 0.9922780172413793, 'rec_micro': 0.9922780172413793}
epoch 78 time: 1.26e+02s, train loss: 4.697, metrics: {'f1': 0.18134346071682886, 'f1_macro': 0.5845562890020115, 'prec_macro': 0.5935183982683983, 'rec_macro': 0.5888049580396872, 'f1_micro': 0.9925668103448276, 'prec_micro': 0.9925668103448276, 'rec_micro': 0.9925668103448276}
epoch 79 time: 1.24e+02s, train loss: 4.691, metrics: {'f1': 0.20155415250121417, 'f1_macro': 0.5962539766123915, 'prec_macro': 0.6019069264069263, 'rec_macro': 0.5989976282258592, 'f1_micro': 0.9929137931034483, 'prec_micro': 0.9929137931034483, 'rec_micro': 0.9929137931034483}
epoch 80 time: 1.26e+02s, train loss: 4.685, metrics: {'f1': 0.19950980392156864, 'f1_macro': 0.5961122139031734, 'prec_macro': 0.5999393939393939, 'rec_macro': 0.5979874329158453, 'f1_micro': 0.9929612068965518, 'prec_micro': 0.9929612068965518, 'rec_micro': 0.9929612068965518}
epoch 81 time: 1.26e+02s, train loss: 4.683, metrics: {'f1': 0.20808966861598444, 'f1_macro': 0.5997706197717972, 'prec_macro': 0.6049350649350649, 'rec_macro': 0.6022859783328609, 'f1_micro': 0.9929956896551724, 'prec_micro': 0.9929956896551724, 'rec_micro': 0.9929956896551724}
epoch 82 time: 1.24e+02s, train loss: 4.674, metrics: {'f1': 0.20679681851048443, 'f1_macro': 0.5981131019495198, 'prec_macro': 0.6053885281385282, 'rec_macro': 0.601617277882326, 'f1_micro': 0.9929073275862069, 'prec_micro': 0.9929073275862069, 'rec_micro': 0.9929073275862069}
epoch 83 time: 1.25e+02s, train loss: 4.672, metrics: {'f1': 0.1970490242741552, 'f1_macro': 0.5922882485639916, 'prec_macro': 0.601564935064935, 'rec_macro': 0.5966983553365649, 'f1_micro': 0.992728448275862, 'prec_micro': 0.992728448275862, 'rec_micro': 0.992728448275862}
epoch 84 time: 1.24e+02s, train loss: 4.68, metrics: {'f1': 0.19074598677998109, 'f1_macro': 0.5886117371574656, 'prec_macro': 0.599017316017316, 'rec_macro': 0.5935175411316215, 'f1_micro': 0.9926120689655172, 'prec_micro': 0.9926120689655172, 'rec_micro': 0.9926120689655172}
epoch 85 time: 1.25e+02s, train loss: 4.689, metrics: {'f1': 0.1821207798383262, 'f1_macro': 0.5850579228846986, 'prec_macro': 0.5937770562770563, 'rec_macro': 0.5891985029616813, 'f1_micro': 0.9925862068965517, 'prec_micro': 0.9925862068965517, 'rec_micro': 0.9925862068965517}
epoch 86 time: 1.25e+02s, train loss: 4.681, metrics: {'f1': 0.18978805394990367, 'f1_macro': 0.5898040836622152, 'prec_macro': 0.5965974025974026, 'rec_macro': 0.5930733811544272, 'f1_micro': 0.99275, 'prec_micro': 0.99275, 'rec_micro': 0.99275}
epoch 87 time: 1.24e+02s, train loss: 4.679, metrics: {'f1': 0.20477815699658705, 'f1_macro': 0.5981945182051739, 'prec_macro': 0.6031796536796536, 'rec_macro': 0.6006237321072417, 'f1_micro': 0.9929698275862069, 'prec_micro': 0.9929698275862069, 'rec_micro': 0.9929698275862069}
